iter	RMSE
3219	1115.471113
3220	1115.445664
3221	1115.422789
3222	1115.401672
3223	1115.340283
3224	1115.301593
3225	1114.805643
3226	1114.520067
3227	1114.211555
3228	1114.187731
3229	1114.173392
3230	1114.145904
3231	1114.10738
3232	1113.706668
3233	1113.454943
3234	1113.001499
3235	1112.988398
3236	1112.960453
3237	1112.582487
3238	1112.562628
3239	1112.536493
3240	1112.49307
3241	1112.271923
3242	1112.057394
3243	1111.744973
3244	1111.713825
3245	1111.671011
3246	1111.376763
3247	1111.351661
3248	1111.33901
3249	1110.966245
3250	1110.673502
3251	1109.960811
3252	1109.857986
3253	1109.405899
3254	1109.349246
3255	1109.336084
3256	1108.918638
3257	1108.895993
3258	1108.854577
3259	1108.477748
3260	1108.454199
3261	1108.42803
3262	1108.116342
3263	1107.981473
3264	1107.926128
3265	1107.906361
3266	1107.647249
3267	1107.4423
3268	1107.004381
3269	1106.674763
3270	1106.624347
3271	1106.402743
3272	1106.365647
3273	1106.34622
3274	1105.944215
3275	1105.924425
3276	1105.896271
3277	1105.869179
3278	1105.767337
3279	1105.752082
3280	1105.506976
3281	1105.433273
3282	1104.768568
3283	1104.089038
3284	1103.708508
3285	1103.683305
3286	1103.383712
3287	1102.851603
3288	1102.824572
3289	1102.79843
3290	1102.448379
3291	1102.328207
3292	1102.291542
3293	1102.229345
3294	1102.028062
3295	1101.902586
3296	1101.887803
3297	1101.874027
3298	1101.841716
3299	1101.808167
3300	1101.695055
3301	1101.434681
3302	1101.409781
3303	1101.329865
3304	1101.30521
3305	1101.285778
3306	1100.962
3307	1100.734083
3308	1100.307434
3309	1100.161159
3310	1100.110936
3311	1100.081966
3312	1100.003337
3313	1099.97854
3314	1099.785324
3315	1099.767995
3316	1099.526441
3317	1099.228495
3318	1099.214173
3319	1099.173136
3320	1098.811822
3321	1098.787206
3322	1098.766526
3323	1098.551657
3324	1098.498497
3325	1098.481732
3326	1098.314527
3327	1097.975475
3328	1097.747921
3329	1097.701096
3330	1097.679157
3331	1097.635861
3332	1097.618967
3333	1097.595866
3334	1097.511148
3335	1097.498061
3336	1097.082527
3337	1097.000312
3338	1096.671538
3339	1096.618915
3340	1096.356266
3341	1096.342825
3342	1096.080649
3343	1096.036911
3344	1095.714603
3345	1095.692818
3346	1095.671868
3347	1095.372639
3348	1095.210789
3349	1095.181162
3350	1094.519211
3351	1094.260385
3352	1093.955694
3353	1093.625204
3354	1093.555962
3355	1093.24298
3356	1093.178666
3357	1092.702128
3358	1092.65112
3359	1092.607408
3360	1092.412286
3361	1092.330489
3362	1091.877152
3363	1091.659396
3364	1091.641883
3365	1091.248465
3366	1090.948294
3367	1090.77631
3368	1090.746759
3369	1090.695877
3370	1090.680618
3371	1090.66087
3372	1090.503789
3373	1090.261124
3374	1090.236614
3375	1090.0691
3376	1090.048434
3377	1089.952361
3378	1089.921139
3379	1089.524684
3380	1089.129782
3381	1088.954211
3382	1088.933831
3383	1088.641908
3384	1088.300604
3385	1088.276419
3386	1087.63217
3387	1087.283526
3388	1086.937444
3389	1086.917395
3390	1086.876064
3391	1086.829967
3392	1086.811686
3393	1086.451603
3394	1086.354189
3395	1086.250497
3396	1085.860783
3397	1085.577122
3398	1085.246679
3399	1084.927535
3400	1084.650742
3401	1084.615779
3402	1084.579334
3403	1084.268059
3404	1084.249429
3405	1083.844326
3406	1083.81188
3407	1083.789914
3408	1083.479279
3409	1083.457797
3410	1083.379161
3411	1083.367864
3412	1083.315392
3413	1083.204048
3414	1083.099688
3415	1083.03758
3416	1083.020278
3417	1082.81857
3418	1082.789931
3419	1082.679639
3420	1082.377368
3421	1082.359534
3422	1082.344856
3423	1082.321509
3424	1081.901619
3425	1081.564631
3426	1081.541866
3427	1081.52558
3428	1081.475608
3429	1081.106086
3430	1081.063729
3431	1080.896935
3432	1080.259715
3433	1080.14484
3434	1080.12363
3435	1080.085929
3436	1080.045046
3437	1079.87374
3438	1079.835195
3439	1079.805845
3440	1079.787442
3441	1079.753421
3442	1079.265951
3443	1079.095092
3444	1078.794031
3445	1078.698958
3446	1078.305004
3447	1078.285176
3448	1078.159023
3449	1077.811609
3450	1077.66337
3451	1077.613946
3452	1077.536849
3453	1077.453844
3454	1077.433655
3455	1077.015041
3456	1076.988102
3457	1076.45053
3458	1075.863159
3459	1075.5316
3460	1075.514278
3461	1075.493606
3462	1074.997574
3463	1074.946554
3464	1074.922324
3465	1074.892677
3466	1074.452407
3467	1074.196347
3468	1073.851934
3469	1073.833008
3470	1073.770101
3471	1073.643179
3472	1073.623819
3473	1073.348277
3474	1073.293019
3475	1072.90793
3476	1072.895464
3477	1072.468763
3478	1072.031466
3479	1071.635295
3480	1071.328126
3481	1070.887271
3482	1070.87046
3483	1070.855574
3484	1070.841848
3485	1070.804931
3486	1070.749899
3487	1070.706928
3488	1070.692427
3489	1070.672758
3490	1070.65193
3491	1070.308362
3492	1070.291899
3493	1070.281291
3494	1070.175312
3495	1070.163162
3496	1070.136058
3497	1069.913238
3498	1069.846172
3499	1069.808527
3500	1069.745447
3501	1069.665763
3502	1069.300831
3503	1069.290066
3504	1068.803775
3505	1068.398852
3506	1068.007775
3507	1067.980203
3508	1067.641908
3509	1067.163903
3510	1067.138818
3511	1066.982807
3512	1066.940044
3513	1066.927468
3514	1066.855191
3515	1066.844145
3516	1066.824985
3517	1066.575162
3518	1066.282054
3519	1066.215519
3520	1065.923588
3521	1065.903587
3522	1065.450746
3523	1065.191193
3524	1065.131086
3525	1065.099804
3526	1065.068357
3527	1064.753312
3528	1064.709387
3529	1064.688421
3530	1064.661317
3531	1064.572333
3532	1064.156258
3533	1064.135467
3534	1064.119061
3535	1063.648074
3536	1063.513708
3537	1063.224047
3538	1063.092656
3539	1063.053073
3540	1062.663982
3541	1062.299456
3542	1062.263646
3543	1062.235836
3544	1062.147637
3545	1062.12198
3546	1061.663369
3547	1061.495371
3548	1061.311553
3549	1061.294454
3550	1061.21803
3551	1061.078063
3552	1061.037431
3553	1060.754591
3554	1060.730519
3555	1060.359932
3556	1060.336895
3557	1060.320663
3558	1060.081313
3559	1060.020104
3560	1059.789634
3561	1059.694184
3562	1059.6594
3563	1059.396223
3564	1059.1295
3565	1059.102167
3566	1059.073499
3567	1059.052654
3568	1059.040276
3569	1058.905804
3570	1058.706869
3571	1058.53658
3572	1058.23619
3573	1058.167195
3574	1058.147986
3575	1057.911775
3576	1057.569544
3577	1057.13188
3578	1057.109546
3579	1057.00369
3580	1056.823684
3581	1056.592678
3582	1056.557563
3583	1056.470755
3584	1056.437784
3585	1056.299267
3586	1056.242287
3587	1056.226816
3588	1055.986519
3589	1055.733153
3590	1055.707988
3591	1055.533557
3592	1055.147234
3593	1055.051004
3594	1054.767212
3595	1054.6665
3596	1054.647725
3597	1054.592975
3598	1054.53272
3599	1054.517283
3600	1054.312422
3601	1054.270131
3602	1053.826637
3603	1053.580462
3604	1053.562205
3605	1053.508984
3606	1053.495169
3607	1053.070951
3608	1053.045497
3609	1052.692426
3610	1052.3212
3611	1052.013438
3612	1051.954875
3613	1051.936637
3614	1051.862666
3615	1051.744056
3616	1051.682529
3617	1051.545258
3618	1051.188947
3619	1050.690659
3620	1050.592557
3621	1050.216975
3622	1050.20269
3623	1050.185384
3624	1050.158336
3625	1050.135745
3626	1050.11593
3627	1050.098483
3628	1050.032958
3629	1049.890845
3630	1049.868699
3631	1049.532603
3632	1049.186913
3633	1049.071315
3634	1048.93595
3635	1048.648534
3636	1048.608173
3637	1048.545158
3638	1048.535563
3639	1048.501372
3640	1048.472662
3641	1048.431962
3642	1048.26319
3643	1048.188755
3644	1047.88967
3645	1047.332254
3646	1047.051343
3647	1046.718971
3648	1046.478539
3649	1046.464313
3650	1046.453302
3651	1046.418057
3652	1046.398673
3653	1046.356541
3654	1046.102481
3655	1046.08759
3656	1045.966337
3657	1045.911732
3658	1045.471098
3659	1045.269295
3660	1044.934824
3661	1044.826513
3662	1044.394389
3663	1044.362128
3664	1044.3023
3665	1044.252474
3666	1043.903524
3667	1043.857302
3668	1043.424563
3669	1043.401616
3670	1043.258476
3671	1043.239854
3672	1042.808296
3673	1042.433286
3674	1042.161835
3675	1042.139522
3676	1041.748511
3677	1041.55415
3678	1041.460406
3679	1041.424749
3680	1041.323821
3681	1041.310103
3682	1041.278088
3683	1041.027643
3684	1041.004639
3685	1040.971185
3686	1040.59029
3687	1040.566698
3688	1040.260394
3689	1040.142484
3690	1039.968603
3691	1039.936893
3692	1039.57155
3693	1039.562427
3694	1039.44699
3695	1039.229727
3696	1039.207555
3697	1039.008031
3698	1038.701877
3699	1038.400787
3700	1038.378687
3701	1038.336519
3702	1038.292226
3703	1038.100311
3704	1037.765514
3705	1037.308117
3706	1036.941772
3707	1036.885636
3708	1036.725952
3709	1036.709336
3710	1036.298737
3711	1036.280858
3712	1036.22959
3713	1036.185174
3714	1036.152476
3715	1036.130232
3716	1035.718347
3717	1035.682301
3718	1035.42845
3719	1035.141785
3720	1035.126957
3721	1035.069986
3722	1034.680171
3723	1034.578194
3724	1034.282333
3725	1034.271225
3726	1033.9469
3727	1033.912707
3728	1033.564974
3729	1033.381127
3730	1032.978885
3731	1032.962673
3732	1032.947268
3733	1032.928002
3734	1032.674842
3735	1032.657054
3736	1032.633622
3737	1032.262478
3738	1032.026306
3739	1031.940994
3740	1031.612931
3741	1031.275964
3742	1030.829031
3743	1030.448527
3744	1030.429456
3745	1030.330315
3746	1030.10925
3747	1030.100525
3748	1030.082248
3749	1030.060005
3750	1029.832097
3751	1029.503431
3752	1029.310439
3753	1029.294108
3754	1029.274467
3755	1029.255735
3756	1029.239633
3757	1029.191968
3758	1028.963134
3759	1028.72976
3760	1028.721362
3761	1028.699434
3762	1028.61193
3763	1028.37116
3764	1028.120855
3765	1027.773555
3766	1027.562234
3767	1027.352942
3768	1027.342278
3769	1027.086943
3770	1026.86788
3771	1026.824526
3772	1026.526671
3773	1026.490047
3774	1026.427662
3775	1026.406307
3776	1026.073372
3777	1025.782713
3778	1025.382036
3779	1025.235573
3780	1025.162219
3781	1024.813968
3782	1024.584493
3783	1024.311613
3784	1024.023367
3785	1023.960169
3786	1023.792812
3787	1023.77773
3788	1023.649647
3789	1023.611004
3790	1023.603328
3791	1023.268874
3792	1022.936957
3793	1022.56291
3794	1022.325177
3795	1022.292512
3796	1022.276044
3797	1022.255216
3798	1022.179148
3799	1022.140803
3800	1022.103828
3801	1021.847194
3802	1021.820797
3803	1021.642149
3804	1021.34354
3805	1020.942829
3806	1020.627676
3807	1020.610357
3808	1020.210445
3809	1019.858241
3810	1019.846954
3811	1019.824769
3812	1019.802481
3813	1019.32501
3814	1019.315679
3815	1019.09456
3816	1018.792732
3817	1018.75161
3818	1018.734268
3819	1018.616471
3820	1018.584524
3821	1018.303587
3822	1018.265592
3823	1018.226095
3824	1017.867821
3825	1017.605508
3826	1017.591996
3827	1017.313278
3828	1017.298903
3829	1017.121428
3830	1016.781246
3831	1016.579156
3832	1016.564969
3833	1016.448982
3834	1016.426996
3835	1016.400528
3836	1016.195226
3837	1015.820038
3838	1015.677311
3839	1015.666348
3840	1015.644451
3841	1015.61994
3842	1015.603898
3843	1015.216073
3844	1014.828364
3845	1014.377171
3846	1014.199809
3847	1013.824169
3848	1013.620334
3849	1013.585767
3850	1013.564827
3851	1013.534883
3852	1013.505781
3853	1013.477383
3854	1013.436592
3855	1013.321978
3856	1013.304207
3857	1013.287091
3858	1012.97279
3859	1012.594948
3860	1012.583448
3861	1012.450934
3862	1012.233534
3863	1012.005505
3864	1011.751454
3865	1011.456864
3866	1011.047248
3867	1010.990466
3868	1010.967756
3869	1010.548413
3870	1010.485188
3871	1010.392983
3872	1010.370883
3873	1010.343312
3874	1010.325383
3875	1010.275888
3876	1009.991887
3877	1009.973519
3878	1009.721735
3879	1009.653609
3880	1009.351796
3881	1009.013577
3882	1008.96483
3883	1008.944037
3884	1008.908759
3885	1008.665231
3886	1008.602734
3887	1008.559693
3888	1008.507782
3889	1008.385146
3890	1008.366072
3891	1008.019149
3892	1008.00192
3893	1007.983691
3894	1007.964901
3895	1007.803084
3896	1007.58944
3897	1007.576336
3898	1007.49461
3899	1007.22378
3900	1007.203711
3901	1006.995245
3902	1006.973643
3903	1006.928049
3904	1006.911347
3905	1006.66837
3906	1006.261138
3907	1006.243821
3908	1006.218043
3909	1006.209077
3910	1005.87899
3911	1005.840987
3912	1005.748629
3913	1005.685998
3914	1005.466197
3915	1005.207666
3916	1005.198232
3917	1005.15701
3918	1004.999965
3919	1004.942847
3920	1004.884583
3921	1004.667289
3922	1004.610266
3923	1004.213338
3924	1004.165543
3925	1004.014234
3926	1003.714568
3927	1003.703089
3928	1003.676703
3929	1003.371426
3930	1002.907296
3931	1002.891295
3932	1002.87862
3933	1002.568712
3934	1002.546101
3935	1002.451952
3936	1002.235025
3937	1002.212205
3938	1002.039917
3939	1001.803573
3940	1001.486826
3941	1001.419601
3942	1001.207828
3943	1000.930043
3944	1000.806407
3945	1000.510081
3946	1000.43263
3947	1000.097305
3948	999.8137639
3949	999.6933881
3950	999.383819
3951	999.3624842
3952	999.3347248
3953	999.2573845
3954	999.2081198
3955	999.1750138
3956	999.1677512
3957	998.9417925
3958	998.9305974
3959	998.9088006
3960	998.863666
3961	998.5171647
3962	998.4953884
3963	998.4548501
3964	998.44768
3965	998.1799931
3966	998.0006101
3967	997.8535855
3968	997.770501
3969	997.679637
3970	997.6519026
3971	997.3194663
3972	997.1205254
3973	996.846549
3974	996.830778
3975	996.5575674
3976	996.2896772
3977	996.1021796
3978	995.994549
3979	995.9180728
3980	995.6873002
3981	995.6780323
3982	995.6195925
3983	995.6022698
3984	995.3459494
3985	995.3107113
3986	995.1271839
3987	994.8328507
3988	994.8033162
3989	994.7840553
3990	994.6616813
3991	994.6434407
3992	994.3822631
3993	994.2166204
3994	993.8959917
3995	993.7634588
3996	993.6335439
3997	993.4796915
3998	993.2208514
3999	993.2056023
4000	993.1742068
4001	992.8815175
4002	992.8700954
4003	992.4401235
4004	992.2778761
4005	992.0330447
4006	991.8151059
4007	991.8034496
4008	991.4784581
4009	991.4254532
4010	991.0740287
4011	990.8618728
4012	990.8393706
4013	990.8183089
4014	990.7358943
4015	990.2623094
4016	989.9463466
4017	989.9358949
4018	989.8912165
4019	989.7867995
4020	989.4345138
4021	989.4087398
4022	989.394766
4023	989.2295614
4024	989.1543176
4025	989.1301331
4026	989.0646371
4027	989.0541623
4028	989.0292692
4029	988.8123066
4030	988.6831258
4031	988.5004247
4032	988.2075527
4033	987.933353
4034	987.8032669
4035	987.5320421
4036	987.109482
4037	986.8623852
4038	986.7256303
4039	986.7080268
4040	986.7001539
4041	986.5856619
4042	986.5067841
4043	986.455253
4044	986.4448836
4045	986.4249637
4046	986.4031662
4047	986.3589683
4048	986.1271979
4049	986.1146236
4050	986.1023869
4051	986.0798851
4052	985.8890055
4053	985.8732529
4054	985.8602548
4055	985.6704469
4056	985.6380421
4057	985.2487975
4058	985.2416705
4059	985.2170027
4060	985.0075595
4061	984.9715283
4062	984.8371891
4063	984.8135726
4064	984.5124691
4065	984.1949662
4066	984.1775653
4067	984.1166484
4068	983.8043431
4069	983.7797267
4070	983.6243983
4071	983.6066541
4072	983.5929525
4073	983.494153
4074	983.4280538
4075	983.1323335
4076	982.8015795
4077	982.6778662
4078	982.659495
4079	982.4165488
4080	982.3433539
4081	982.040572
4082	981.7666894
4083	981.7477769
4084	981.3565756
4085	981.3001547
4086	981.1881585
4087	981.1757056
4088	980.928402
4089	980.5564764
4090	980.3821671
4091	980.3376737
4092	980.1308966
4093	980.0816622
4094	980.0507237
4095	980.0320971
4096	979.8058459
4097	979.7884043
4098	979.7762559
4099	979.6655549
4100	979.4069681
4101	979.3747178
4102	979.29263
4103	979.2677435
4104	979.2584431
4105	979.246666
4106	979.1864749
4107	979.1655314
4108	979.0027225
4109	978.9943931
4110	978.7095125
4111	978.4038461
4112	978.3520154
4113	978.1376525
4114	977.8262522
4115	977.7992717
4116	977.6796527
4117	977.5236339
4118	977.4424279
4119	977.099038
4120	977.0818732
4121	976.6799576
4122	976.4698859
4123	976.3654131
4124	976.1173063
4125	976.0730767
4126	975.9835495
4127	975.5943593
4128	975.1799256
4129	975.0654067
4130	974.8659219
4131	974.8449392
4132	974.5511865
4133	974.5292515
4134	974.4859304
4135	974.4687224
4136	974.4220293
4137	974.3988739
4138	974.3469153
4139	974.3303632
4140	973.9979657
4141	973.9799539
4142	973.9313622
4143	973.9124929
4144	973.8948553
4145	973.8779752
4146	973.8614924
4147	973.5038152
4148	973.370336
4149	973.1011856
4150	972.8533966
4151	972.7528618
4152	972.6936955
4153	972.6247503
4154	972.6088171
4155	972.6017322
4156	972.585592
4157	972.5391132
4158	972.5229436
4159	972.4893909
4160	972.4813425
4161	972.1721299
4162	972.155832
4163	971.8050251
4164	971.4774067
4165	971.4358626
4166	971.1075841
4167	970.8824584
4168	970.8638725
4169	970.8332693
4170	970.5172898
4171	970.1284323
4172	970.0456846
4173	970.0295437
4174	969.8624453
4175	969.8584461
4176	969.475434
4177	969.4563969
4178	969.4466082
4179	969.4353372
4180	969.4213723
4181	969.4043534
4182	969.3878794
4183	969.0455314
4184	968.9296898
4185	968.9114812
4186	968.6493057
4187	968.5945376
4188	968.5741427
4189	968.5606378
4190	968.3730577
4191	968.1635593
4192	967.992633
4193	967.7126337
4194	967.4980162
4195	967.4732225
4196	967.4659154
4197	967.4180406
4198	967.1422043
4199	967.1086964
4200	967.0922917
4201	967.0688405
4202	967.0503479
4203	966.8292749
4204	966.3550143
4205	966.3420727
4206	966.0509418
4207	966.005906
4208	965.8025717
4209	965.7943588
4210	965.7833499
4211	965.7701255
4212	965.754979
4213	965.7431523
4214	965.4174152
4215	965.2645222
4216	965.2482977
4217	965.1696333
4218	965.1566175
4219	965.0676725
4220	965.0484142
4221	965.0317077
4222	964.9703907
4223	964.5360849
4224	964.5210938
4225	964.4992932
4226	964.1952894
4227	963.8878041
4228	963.7986596
4229	963.6403282
4230	963.6253709
4231	963.4810497
4232	963.2741453
4233	963.1203143
4234	963.0868482
4235	963.0746387
4236	963.0652775
4237	963.0488707
4238	963.0345638
4239	963.0208427
4240	962.9876312
4241	962.6986715
4242	962.4492139
4243	962.4364333
4244	962.3661834
4245	962.0923653
4246	962.07676
4247	962.0581778
4248	962.0505566
4249	961.8776874
4250	961.4927888
4251	961.245174
4252	961.2194775
4253	960.8795607
4254	960.7205887
4255	960.6659118
4256	960.6562931
4257	960.6260983
4258	960.5488563
4259	960.4051059
4260	960.3961233
4261	960.3875536
4262	960.3723362
4263	960.3619121
4264	960.3559271
4265	960.1310696
4266	960.1215417
4267	960.0950744
4268	959.823323
4269	959.7496568
4270	959.4560024
4271	959.4060817
4272	959.372372
4273	959.1187015
4274	958.7999667
4275	958.7887778
4276	958.7255325
4277	958.7191039
4278	958.6653654
4279	958.6367191
4280	958.2975908
4281	957.9581278
4282	957.7159478
4283	957.4852638
4284	957.1815042
4285	957.171319
4286	957.0840742
4287	956.7298609
4288	956.2698712
4289	955.9720138
4290	955.7535502
4291	955.5446717
4292	955.5198672
4293	955.173584
4294	955.1658855
4295	954.8869848
4296	954.660755
4297	954.3550755
4298	954.0246439
4299	953.9721209
4300	953.718271
4301	953.5918024
4302	953.3467555
4303	953.3034758
4304	953.1982738
4305	952.8481785
4306	952.5632313
4307	952.436248
4308	952.426181
4309	952.4017418
4310	952.3780932
4311	952.3640586
4312	952.2284099
4313	951.8695686
4314	951.8522685
4315	951.8425146
4316	951.5617551
4317	951.4011557
4318	951.3876546
4319	951.1727251
4320	950.9461798
4321	950.9362949
4322	950.9195166
4323	950.7416906
4324	950.628251
4325	950.3423323
4326	950.1132271
4327	949.8309007
4328	949.516201
4329	949.4903305
4330	949.4720974
4331	949.4574429
4332	949.4447517
4333	949.4053061
4334	949.1096917
4335	949.0209892
4336	948.7636949
4337	948.3670925
4338	948.238083
4339	948.2307842
4340	948.1310292
4341	948.1048628
4342	948.0985533
4343	948.0643299
4344	947.8571294
4345	947.4989646
4346	947.4597612
4347	947.4269811
4348	947.4079035
4349	947.3916431
4350	947.3762998
4351	947.3505776
4352	947.1580599
4353	947.1221074
4354	946.9381161
4355	946.6891069
4356	946.2327618
4357	946.2192806
4358	946.1965463
4359	946.1569974
4360	946.1424249
4361	945.8435347
4362	945.6029222
4363	945.5643999
4364	945.54672
4365	945.5068828
4366	945.4924453
4367	945.4281145
4368	945.1447314
4369	945.1286932
4370	945.1127595
4371	945.108122
4372	944.8760577
4373	944.7487841
4374	944.7421807
4375	944.7268636
4376	944.5771371
4377	944.3688198
4378	944.1365701
4379	944.1197715
4380	944.0735645
4381	944.0554309
4382	943.7906705
4383	943.7723878
4384	943.4972774
4385	943.1006813
4386	942.9290798
4387	942.7344212
4388	942.7093264
4389	942.5000942
4390	942.1941733
4391	941.8643827
4392	941.8563579
4393	941.5180759
4394	941.5006219
4395	941.4858239
4396	941.4709461
4397	941.4287541
4398	941.4147694
4399	941.213399
4400	940.8470093
4401	940.7256111
4402	940.703836
4403	940.3628182
4404	940.3075109
4405	940.1883622
4406	939.8926936
4407	939.5928749
4408	939.5622185
4409	939.5360999
4410	939.3901608
4411	939.0863363
4412	938.813271
4413	938.7839118
4414	938.6665472
4415	938.6489925
4416	938.3118574
4417	937.9536908
4418	937.6950125
4419	937.3803111
4420	937.2417401
4421	937.1048965
4422	937.0979868
4423	937.0906739
4424	937.0570659
4425	936.6846733
4426	936.6768398
4427	936.3574394
4428	936.3413204
4429	936.3034182
4430	936.295128
4431	936.2313214
4432	936.0174563
4433	935.777043
4434	935.5290584
4435	935.4612869
4436	935.4351889
4437	935.4190143
4438	935.3651272
4439	935.3497736
4440	935.3205859
4441	935.3064456
4442	935.018081
4443	934.9955318
4444	934.9829978
4445	934.7725542
4446	934.6689286
4447	934.6559499
4448	934.6274578
4449	934.2572135
4450	934.2407341
4451	934.2333995
4452	933.9932369
4453	933.9463641
4454	933.6836211
4455	933.5066588
4456	933.5003348
4457	933.1577153
4458	933.1412814
4459	932.9968099
4460	932.8038799
4461	932.6398872
4462	932.4719333
4463	932.4582212
4464	932.4318938
4465	932.238824
4466	931.8657733
4467	931.7862611
4468	931.7688961
4469	931.5093743
4470	931.1533221
4471	931.1360879
4472	930.9695071
4473	930.9341404
4474	930.7080128
4475	930.6118166
4476	930.5967493
4477	930.3322991
4478	930.2199439
4479	930.20685
4480	930.1946374
4481	930.1778666
4482	930.1467211
4483	929.9072091
4484	929.8758903
4485	929.5749976
4486	929.2470694
4487	929.0843308
4488	928.966884
4489	928.5686021
4490	928.4623964
4491	928.4456598
4492	928.3444545
4493	928.1459698
4494	928.0249476
4495	927.9642726
4496	927.9475032
4497	927.6539452
4498	927.6023694
4499	927.3440549
4500	927.069294
4501	926.7468035
4502	926.7031687
4503	926.6792303
4504	926.4021201
4505	926.1309549
4506	925.8975996
4507	925.798448
4508	925.7540943
4509	925.5204648
4510	925.2344764
4511	924.9209308
4512	924.7513152
4513	924.5999494
4514	924.5937936
4515	924.5632647
4516	924.274174
4517	924.2503182
4518	923.8872206
4519	923.8661922
4520	923.8523972
4521	923.8360368
4522	923.7409694
4523	923.5152562
4524	923.1419472
4525	923.1329594
4526	923.12198
4527	922.9117038
4528	922.6672326
4529	922.5254909
4530	922.512036
4531	922.2528072
4532	922.2074584
4533	921.8572839
4534	921.8446585
4535	921.6633274
4536	921.5831745
4537	921.5663245
4538	921.511055
4539	921.3221516
4540	921.2919935
4541	921.092064
4542	921.0811594
4543	921.0655559
4544	920.99146
4545	920.981369
4546	920.9563192
4547	920.9322297
4548	920.6968575
4549	920.4871857
4550	920.4773354
4551	920.244937
4552	919.8961001
4553	919.6879673
4554	919.6653285
4555	919.5733984
4556	919.3843342
4557	919.2783665
4558	919.2239852
4559	918.9815908
4560	918.9672851
4561	918.6617979
4562	918.5309181
4563	918.3906636
4564	918.3786541
4565	918.3136288
4566	918.30296
4567	918.1384145
4568	917.8740282
4569	917.8685937
4570	917.7776707
4571	917.5629444
4572	917.527189
4573	917.4282953
4574	917.2080421
4575	917.1845459
4576	917.1638864
4577	916.8009061
4578	916.7832656
4579	916.7673654
4580	916.708145
4581	916.6208958
4582	916.6060098
4583	916.4232238
4584	916.4083963
4585	916.1881142
4586	915.9875941
4587	915.9730042
4588	915.9664609
4589	915.9481339
4590	915.9374931
4591	915.9299284
4592	915.844609
4593	915.5660979
4594	915.3663644
4595	915.3345068
4596	915.3008621
4597	915.2564702
4598	914.9085177
4599	914.61256
4600	914.5923616
4601	914.5628313
4602	914.5475896
4603	914.2241797
4604	914.1995569
4605	913.9313858
4606	913.7576808
4607	913.5235226
4608	913.5096132
4609	913.1642181
4610	913.15282
4611	913.1339515
4612	912.9116618
4613	912.6595861
4614	912.6441116
4615	912.6317099
4616	912.614634
4617	912.592936
4618	912.4980277
4619	912.4895937
4620	912.4672821
4621	912.1835363
4622	912.1695695
4623	911.8671705
4624	911.7767075
4625	911.7552608
4626	911.7190252
4627	911.4301946
4628	911.4189841
4629	911.1693282
4630	911.1555799
4631	911.1061045
4632	910.8821746
4633	910.585526
4634	910.3755566
4635	910.1892301
4636	909.8532084
4637	909.6065486
4638	909.5901033
4639	909.3705031
4640	909.2192475
4641	909.0025354
4642	908.6696327
4643	908.3687389
4644	908.1168598
4645	907.8058535
4646	907.6271944
4647	907.4696986
4648	907.3076465
4649	907.2973336
4650	907.2878277
4651	907.045486
4652	906.7797252
4653	906.7571001
4654	906.5481518
4655	906.5295295
4656	906.5000388
4657	906.4408864
4658	906.4279089
4659	906.3170517
4660	905.9845683
4661	905.9374098
4662	905.76508
4663	905.7337342
4664	905.5977005
4665	905.5883153
4666	905.3603751
4667	905.0232596
4668	904.6935995
4669	904.3407844
4670	904.2771781
4671	904.2616731
4672	904.2478411
4673	904.0632981
4674	903.8877726
4675	903.8527827
4676	903.6659175
4677	903.4811979
4678	903.1368831
4679	902.8948297
4680	902.5722535
4681	902.2140855
4682	901.9684242
4683	901.6224031
4684	901.4019307
4685	901.3384898
4686	901.3302584
4687	901.3081941
4688	901.2892027
4689	901.1056259
4690	901.0683608
4691	900.8895005
4692	900.5144167
4693	900.4454548
4694	900.3257838
4695	900.2167409
4696	900.1680587
4697	900.0918534
4698	899.9357279
4699	899.9261349
4700	899.8838518
4701	899.8084379
4702	899.7720203
4703	899.7219036
4704	899.5122033
4705	899.4869595
4706	899.3145164
4707	899.0457601
4708	898.9104981
4709	898.8979723
4710	898.6547172
4711	898.4353267
4712	898.4024061
4713	898.2439578
4714	898.024965
4715	897.8667125
4716	897.7806709
4717	897.7089986
4718	897.695999
4719	897.6350518
4720	897.5358659
4721	897.2284144
4722	897.005143
4723	896.7994905
4724	896.4627771
4725	896.2010187
4726	896.1877793
4727	896.1668928
4728	895.8878981
4729	895.8642149
4730	895.6948489
4731	895.3872385
4732	895.2763531
4733	895.2655622
4734	895.0205976
4735	895.0144543
4736	894.9349346
4737	894.7618211
4738	894.7500261
4739	894.5047831
4740	894.4812573
4741	894.4692432
4742	894.1437105
4743	893.9265234
4744	893.7600071
4745	893.6875925
4746	893.6789557
4747	893.5779168
4748	893.2789724
4749	893.1799377
4750	892.9995732
4751	892.9907686
4752	892.7895137
4753	892.688977
4754	892.5483469
4755	892.295277
4756	892.2009604
4757	892.1823935
4758	892.1625225
4759	891.9150463
4760	891.680723
4761	891.6476896
4762	891.6374466
4763	891.6229129
4764	891.6039965
4765	891.5903185
4766	891.3464136
4767	891.337246
4768	891.081123
4769	891.0591645
4770	891.0530677
4771	891.0434017
4772	890.8648315
4773	890.7684542
4774	890.7541332
4775	890.4331327
4776	890.1666176
4777	889.939874
4778	889.7972407
4779	889.528159
4780	889.5171681
4781	889.3961576
